Customer ID,Name,Age,Gender,Email,Phone Number,Purchase History (count),Average Purchase Amount ($),Total Spend ($),Region,Preferred Payment Method,Transaction Time,Transaction Amount,Location Mismatch,Category,Sales_Month_1,Sales_Month_2,Sales_Month_3,Sales_Month_4,Sales_Month_5,Sales_Month_6,Subscription_Start_Date,Last_Login_Date,Complaints,Churn,Days_Since_Last_Login,Subscription_Tenure_Days,Cluster,PCA1,PCA2,Customer_Segment,Spend_per_day,Engagement_Score,Is_Inactive,Avg_Sales_6mo,Sales_Month_7,Predicted_Sales_Month_7,Fraud,Fraud_Probability,Fraud_Risk_Level,Customer_Segment,Churn_Probability,Risk_Level
af58f4d6-31dc-4e39-8e16-70261992b249,David Brock,49,Non-Binary,justin17@mathis.info,(102)553-6312,7,159.44,1116.08,3,Credit Card,Afternoon,66.07,0,Food,448,197,181,601,576,803,11-07-2022,25-11-2022,1,0,908,1045,1,-0.191264717,0.5913573422175149,1,1.0669980879541108,558.04,1,467.6666666666667,640,618,0,0,Low,Premium Loyal Customers,0.3692412358458388,Medium
691dd243-9476-41ce-9df0-981442c6a56e,James Ortiz,71,Male,josephbarton@jones.com,+1-116-964-3937x449,10,154.45,1544.5,1,UPI,2:00 AM,287.35,0,Health,439,696,544,856,121,390,25-08-2024,17-04-2025,3,0,34,269,1,-0.821574678,-1.220562145,1,5.720370370370371,386.125,0,507.6666666666667,399,391,0,0,Low,Premium Loyal Customers,0.2411879373530922,Low
bf793d5c-4506-4dd3-8a46-55a66eb73e90,Kevin Gonzalez,72,Non-Binary,cnichols@gomez.biz,361.677.0902x598,13,194.83,2532.79,1,UPI,Night,66.22,0,Health,424,168,759,547,627,918,06-05-2024,14-12-2024,0,0,158,380,1,-0.113074046,-1.260564687,1,6.647742782152231,2532.79,0,573.8333333333334,608,621,0,0,Low,Premium Loyal Customers,0.1710748987854251,Low
d61de64f-ff8d-4823-a2cf-b16803bac783,Gail Hayes,22,Male,hgreen@hotmail.com,(611)647-2115x011,14,184.78,2586.92,2,PayPal,Afternoon,430.74,1,Furniture,825,377,773,538,256,521,25-12-2023,01-02-2024,3,0,475,513,1,0.3518944724714981,1.3461180740813816,1,5.032918287937743,646.73,1,548.3333333333334,316,335,0,0,Low,Premium Loyal Customers,0.17669425134368372,Low
1fcc7ce4-dd0c-44ec-8a52-62313769e7a4,Curtis Davis,21,Male,carrolljoseph@hotmail.com,072.757.4904,10,221.44,2214.4,0,Debit Card,2:00 AM,82.07,0,Electronics,383,205,204,538,327,799,01-07-2023,10-10-2023,2,1,589,690,1,0.4168560834770256,0.003650132,1,3.204630969609262,738.1333333333333,1,409.3333333333333,589,568,0,0,Low,Premium Loyal Customers,0.7528991542270606,High
561c074d-7dfc-461e-8880-98483dbd5639,Brett Smith,73,Female,daviskimberly@gmail.com,(976)454-6320x843,11,233.1,2564.1,0,Credit Card,2:00 AM,173.42,0,Electronics,270,394,288,525,178,757,30-03-2023,17-12-2024,1,0,155,783,1,0.7923148991350857,-2.281493402,1,3.2705357142857143,1282.05,0,402,478,474,0,0,Low,Premium Loyal Customers,0.2293369629413839,Low
3efbfd02-cbb8-484a-8022-3282bacf926d,Mary Dorsey,21,Non-Binary,scotteric@hotmail.com,-7848,7,164.42,1150.94,3,Credit Card,Evening,154.98,1,Furniture,945,620,862,530,943,397,06-09-2023,13-10-2024,2,0,220,623,1,-0.078995398,1.7603958173466454,1,1.844455128205128,383.6466666666666,1,716.1666666666666,510,523,0,0,Low,Premium Loyal Customers,0.13004370669980425,Low
fec2807f-2d07-4b66-a3eb-a3e639a2f80f,Jack Wilson,55,Non-Binary,fcollins@caldwell-cobb.com,001-978-670-0280x854,6,135.31,811.86,3,UPI,Afternoon,96.94,1,Electronics,796,927,710,673,385,633,01-03-2024,15-05-2024,5,0,371,446,1,-1.357116743,0.6801889827185323,1,1.816241610738255,135.31,1,687.3333333333334,581,518,0,0.04,Low,Premium Loyal Customers,0.20279632418248217,Low
6ca0794c-5c2b-4250-b528-963c170fd668,Anthony Huerta,34,Male,anthonysandoval@alvarez.com,849-494-5290,8,100.81,806.48,3,Debit Card,Afternoon,279.26,1,Health,668,581,902,213,992,996,06-05-2023,20-05-2023,2,0,732,746,1,-0.785755297,1.3506460638397595,1,1.0796251673360109,268.82666666666665,1,725.3333333333334,744,740,0,0,Low,Premium Loyal Customers,0.16593780164566285,Low
9a0fc7dc-82b5-499f-a741-90d34e8414cb,William Mccormick,44,Female,andrewgarcia@hotmail.com,001-733-038-3770x386,12,110.3,1323.6,1,UPI,Night,-21.96,0,Electronics,637,947,164,711,685,803,13-10-2024,15-12-2024,3,0,157,220,1,-0.902395331,-0.071006655,1,5.989140271493212,330.9,0,657.8333333333334,728,727,0,0,Low,Premium Loyal Customers,0.23180860805860806,Low
55870c13-6175-44d5-abb6-52d20edeb402,Jessica Richardson,32,Male,rayjustin@hotmail.com,244-642-6654x566,13,232.1,3017.3,0,Debit Card,Evening,260.29,0,Electronics,533,224,180,584,751,937,20-03-2025,03-05-2025,3,0,18,62,1,0.8710013252305149,-0.446755445,1,47.89365079,754.3249999999999,0,534.8333333333334,720,722,0,0,Low,Premium Loyal Customers,0.17534090909090908,Low
e06c9f89-64a6-4c20-a77e-d33b4d1c04fe,Joel Smith,36,Female,chadgibbs@gmail.com,-8396,9,130.86,1177.74,1,Debit Card,Morning,190.1,1,Electronics,720,666,803,318,284,168,22-10-2022,21-12-2024,1,0,151,942,1,-0.474627169,0.018978838,1,1.2489289501590668,588.8700000000001,0,493.1666666666667,319,297,0,0,Low,Premium Loyal Customers,0.17442690920572557,Low
e082cd4e-0e44-4f7a-b4b6-c8488d013cdc,Jack Murillo,40,Non-Binary,gillashley@white-rogers.com,(471)753-2128x8285,11,228.51,2513.61,1,Credit Card,Afternoon,189.76,0,Electronics,678,954,512,645,708,268,31-08-2022,27-02-2024,6,0,449,994,1,0.8578740207892083,-0.278584195,1,2.526241206030151,359.0871428571428,1,627.5,536,514,0,0,Low,Premium Loyal Customers,0.36866019604013806,Medium
88e9c090-a9dc-4077-87c9-e02f7ce78709,Richard Vazquez,23,Male,crossmichele@williams.net,530-429-6679x9399,9,211.88,1906.92,0,PayPal,Morning,230.38,0,Health,225,308,196,173,726,290,03-10-2022,19-05-2025,4,0,2,961,1,-0.078586891,0.031093817,1,1.9822453222453225,381.384,0,319.6666666666667,356,350,0,0,Low,Premium Loyal Customers,0.12453305010528799,Low
7dac9f7d-dfeb-4395-96c7-8d082bc4b8c5,Sean Anderson,45,Non-Binary,wrightmorgan@solis.com,(032)916-8843x388,7,123.77,866.39,1,UPI,Afternoon,239.49,0,Electronics,391,213,298,112,370,700,09-05-2023,02-03-2024,1,0,445,743,1,-1.344349525,-0.139091942,1,1.164502688172043,433.195,1,347.3333333333333,462,464,0,0,Low,Premium Loyal Customers,0.35421698439421445,Medium
65d14382-5b4d-40a4-a211-a77b91220f0d,Mary Fisher,50,Male,nochoa@hotmail.com,137.643.8948x8308,9,160.74,1446.66,0,PayPal,Night,87.44,1,Furniture,465,219,708,756,827,328,16-11-2024,28-02-2025,2,0,82,186,1,-0.567811045,-1.083845213,1,7.736149732620321,482.22,0,550.5,563,560,0,0,Low,Premium Loyal Customers,0.056933924,Low
0f081c1a-6c5d-4536-a71b-43ecc0c83ee8,Kevin Gutierrez,21,Female,millerlawrence@yahoo.com,(764)360-8113,16,165.98,2655.68,0,PayPal,2:00 AM,332.29,1,Electronics,794,251,685,976,373,653,20-07-2022,10-12-2022,2,0,893,1036,1,0.3849670402963788,0.1572763953165455,1,2.5609257473481195,885.2266666666666,1,622,637,632,0,0,Low,Premium Loyal Customers,0.3251875831062013,Medium
48098692-44b7-4618-b9bc-330763e81054,Jane Miller,66,Male,qschneider@taylor.org,516.220.1823x530,5,283.9,1419.5,3,PayPal,Afternoon,205.18,1,Furniture,658,206,719,364,304,178,08-01-2023,29-07-2024,1,0,296,864,1,-0.109761618,0.066223805,1,1.6410404624277457,709.75,1,404.8333333333333,187,212,0,0,Low,Premium Loyal Customers,0.38000849931041664,Medium
539c8304-4144-4e84-9dcd-2d263dd038a8,Becky Williams,43,Female,michael39@cooper.net,+1-616-000-3969x968,15,164.87,2473.05,1,Debit Card,Afternoon,191.86,0,Furniture,437,579,792,230,549,909,26-07-2023,20-03-2025,2,0,62,665,1,0.4989375391019163,-0.256557609,1,3.7132882882882887,824.35,0,582.6666666666666,609,583,0,0,Low,Premium Loyal Customers,0.080408522,Low
ba5e6ebb-3e88-40dc-ad0b-5c86ee7aa6d1,Frank Romero,20,Non-Binary,pkidd@hotmail.com,595-380-4946x7174,9,209.68,1887.12,3,PayPal,Afternoon,155.58,0,Furniture,984,729,874,145,401,967,03-12-2022,28-11-2023,3,0,540,900,1,-0.033635383,2.0241062749380894,1,2.094472807991121,471.78,1,683.3333333333334,589,523,0,0,Low,Premium Loyal Customers,0.1986393624751591,Low
54f40f0e-50c9-4d69-a49e-40a280ec756f,Bonnie Schroeder,33,Male,fmiranda@murphy.com,230.278.1705x9693,9,262.94,2366.46,3,Debit Card,Night,145.74,1,Furniture,247,435,170,332,433,910,27-05-2022,08-06-2022,0,0,1078,1090,1,0.6508325481001531,1.3539736208504938,1,2.169074243813016,2366.46,1,421.1666666666667,472,483,0,0,Low,Premium Loyal Customers,0.6320788104757011,High
3d263e52-c681-4899-b90a-144d5cf1a32d,Trevor Robinson,50,Female,cynthialewis@glenn-archer.com,(757)573-1397,12,105.79,1269.48,3,UPI,Afternoon,-7.07,1,Health,239,829,655,880,689,827,15-07-2024,01-09-2024,3,1,262,310,1,-0.920768001,0.924152888,1,4.081929260450161,317.37,1,686.5,654,697,0,0,Low,Premium Loyal Customers,0.774127552,High
b5ba7974-8933-4c4a-8067-5acc3d7865ca,Natalie Brown,59,Male,gilmoreashley@rose.com,-2112,10,183.58,1835.8,3,Debit Card,2:00 AM,322.24,0,Food,367,907,421,611,711,177,28-10-2024,15-05-2025,2,1,6,205,1,0.055651167,0.2926007369743371,1,8.911650485436892,611.9333333333334,0,532.3333333333334,304,325,0,0,Low,Premium Loyal Customers,0.12057359626325141,Low
5a0742c7-43ac-4092-b444-9e85850343da,Geoffrey Knight,53,Male,lthompson@hotmail.com,(389)891-7041x792,5,168.96,844.8,1,Credit Card,Night,298.42,0,Health,150,170,579,659,118,873,24-06-2023,25-07-2023,2,0,666,697,1,-0.403417828,-0.831636276,1,1.2103151862464183,281.6,1,424.8333333333333,503,504,0,0,Low,Premium Loyal Customers,0.5092337420300995,Medium
1fd2dd94-c219-4091-9632-e03a033e06e0,Ryan Cunningham,22,Male,sierradavis@hotmail.com,(147)875-7670,7,175.76,1230.32,2,Credit Card,Afternoon,133.26,1,Furniture,392,108,370,486,192,628,03-06-2023,10-09-2023,6,1,619,718,1,-0.011338215,1.093330741810552,1,1.711154381,175.76,1,362.6666666666667,442,437,0,0,Low,Premium Loyal Customers,0.8073284108765355,High
c48e0099-c7b2-4ce8-9ea2-f7e7de59bb60,Matthew Christensen,27,Male,pamela67@hotmail.com,+1-001-318-8478x6168,16,119.59,1913.44,3,UPI,Morning,229.05,0,Electronics,834,982,868,879,970,615,28-03-2023,31-07-2023,1,0,660,785,1,-0.297486797,1.8997638681972464,1,2.434402036,956.72,1,858,788,780,0,0,Low,Premium Loyal Customers,0.2900573569307835,Low
f497754b-479d-44e1-b949-e62284e48cbb,Sierra Little,74,Male,wrightmaria@smith.com,(356)019-3913,15,86.28,1294.2,1,PayPal,2:00 AM,230.36,1,Food,406,366,546,540,994,751,09-02-2023,28-12-2024,2,0,144,832,1,-0.594520211,-1.416899235,1,1.5536614645858344,431.4,0,600.5,710,710,0,0,Low,Premium Loyal Customers,0.1951763649533586,Low
26831383-c943-4ef2-9acf-f7ad5b2c23e6,William Marshall,27,Non-Binary,bobbyball@olson.com,(893)869-1093x46745,13,122.25,1589.25,3,Debit Card,Morning,306.46,0,Health,352,625,851,537,853,953,30-03-2024,17-08-2024,4,0,277,417,1,-0.040316144,1.6601953910634324,1,3.802033492822967,317.85,1,695.1666666666666,826,805,0,0,Low,Premium Loyal Customers,0.1871135407558885,Low
55da0425-5405-40ee-b493-3e5db299509a,Christopher Morales,55,Male,sara29@yahoo.com,+1-143-573-2475x975,8,120.11,960.88,2,PayPal,Evening,213.52,1,Electronics,662,365,219,811,347,169,28-05-2024,08-04-2025,2,0,43,358,1,-0.987393979,-0.04187112,1,2.6765459610027853,320.2933333333333,0,428.8333333333333,265,289,0,0,Low,Premium Loyal Customers,0.21615558670751456,Low
511afeb9-a81f-419e-907c-fb4e437503d1,Tiffany Wu,73,Male,joseph04@yahoo.com,922.726.5638,12,185.89,2230.68,0,UPI,Night,157.17,0,Health,643,845,893,124,942,890,07-08-2023,16-07-2024,0,1,309,653,1,-0.336559279,-1.926453252,1,3.4108256880733943,2230.68,1,722.8333333333334,578,586,0,0,Low,Premium Loyal Customers,0.8608768374713762,High
9bcfc6a9-15c9-462e-a71f-0734cf962b17,Gerald Thomas,40,Female,samuelnguyen@hebert-oliver.com,502-977-2029x229,5,208.88,1044.4,1,Credit Card,Morning,182.99,1,Electronics,629,786,328,325,695,902,14-08-2022,26-03-2025,3,0,56,1011,1,-0.071958445,-0.298242961,1,1.03201581,261.1,0,610.8333333333334,632,639,0,0,Low,Premium Loyal Customers,0.19489507537683542,Low
9a0fa54a-821a-40ad-9f97-11d7e573778c,Sandra Clark MD,47,Female,nancy49@gmail.com,001-412-384-8165,9,229.93,2069.37,3,Credit Card,Morning,264.17,0,Food,935,141,309,840,961,374,09-11-2022,26-06-2024,1,1,329,924,1,0.6266947523816906,0.6649618522671419,1,2.2371567567567565,1034.685,1,593.3333333333334,625,625,0,0,Low,Premium Loyal Customers,0.6783335009935321,High
0c5ccafe-94b1-4313-bc23-2e7fb8aa6baa,Michael Alvarado,29,Female,vsmith@yahoo.com,538.213.9852x7293,16,193.68,3098.88,3,PayPal,2:00 AM,197.57,0,Food,104,509,513,281,112,438,13-07-2024,25-03-2025,3,1,57,312,1,0.6813403170448061,1.6818059058541426,1,9.900575079872205,774.72,0,326.1666666666667,263,262,0,0,Low,Premium Loyal Customers,0.7347156232168969,High
55e31d9f-9481-4790-9e8a-c6988170bb7e,Brendan Lopez,28,Male,janet29@yahoo.com,761-958-0317x49881,12,171.18,2054.16,2,UPI,Evening,262.72,0,Food,738,381,187,303,115,250,31-05-2022,26-06-2022,4,0,1060,1086,1,-0.310426505,1.203195250891916,1,1.8897516099356024,410.832,1,329,92,108,0,0,Low,Premium Loyal Customers,0.21452287708959375,Low
99217844-fe35-4292-949e-49c160a1204b,Stephen Bennett Jr.,30,Non-Binary,mrichards@mathis-floyd.com,424.013.6374x67973,8,145.84,1166.72,0,Credit Card,Afternoon,296.94,1,Food,874,139,515,454,354,242,20-12-2022,19-04-2025,2,0,32,883,1,-0.187461035,-0.47360513,1,1.319819004524887,388.9066666666667,0,429.6666666666667,289,288,0,0,Low,Premium Loyal Customers,0.13916288011347344,Low
3aaa362e-d3e7-4365-bf69-95469fad07ab,Anna Clark,43,Male,hross@kennedy.com,(522)377-8710x1303,16,68.94,1103.04,2,UPI,Morning,173.94,1,Health,318,586,560,762,734,243,25-03-2023,22-02-2025,4,1,88,788,1,-0.837256698,0.6235274678667101,1,1.398022813688213,220.608,0,533.8333333333334,405,425,0,0,Low,Premium Loyal Customers,0.793292301,High
f58ff2c9-88a4-40f2-8388-6637018b80c2,Julie Buchanan,43,Non-Binary,ashley40@lucas-bailey.org,001-084-662-3876x617,5,139.69,698.45,2,UPI,2:00 AM,260.83,1,Electronics,411,198,296,581,977,325,09-04-2025,23-04-2025,5,0,28,42,1,-1.424929476,0.5538521205713497,1,16.243023255813956,116.40833333333336,0,464.6666666666667,573,569,0,0,Low,Premium Loyal Customers,0.41725,Medium
8464017b-88e9-416f-8b9c-4bab7b893fe4,Daniel Ayala,73,Non-Binary,cathymartin@hotmail.com,775.018.9715,7,78.39,548.73,2,Credit Card,2:00 AM,155.16,1,Food,621,495,103,962,947,903,05-02-2025,14-05-2025,3,0,7,105,1,-0.906044316,-1.013233945,1,5.176698113207547,137.1825,0,671.8333333333334,856,853,0,0,Low,Premium Loyal Customers,0.098035714,Low
f1beeac4-98fb-42c9-8eef-f9f3245c1f1c,Gary Madden,35,Male,acarter@padilla.org,(126)912-2300x54995,12,85.71,1028.52,3,Debit Card,Morning,269.9,1,Electronics,871,960,524,354,528,533,26-07-2024,31-12-2024,2,0,141,299,1,-0.491508129,1.3314445279880205,1,3.4284,342.84,0,628.3333333333334,395,405,0,0,Low,Premium Loyal Customers,0.1243528619430666,Low
6b872e82-0bf7-4ef4-833e-5e7c01f0c4e2,Richard Hays,59,Female,hpham@tate.com,(027)581-9804x712,9,161.15,1450.35,1,PayPal,Night,284.49,1,Health,857,189,660,545,393,249,28-01-2025,16-05-2025,0,0,5,113,1,-0.569664291,-0.837783552,1,12.72236842105263,1450.35,0,482.1666666666667,301,327,0,0,Low,Premium Loyal Customers,0.023247126436781607,Low
e8e0f877-307d-4905-b560-e995d6c2fd0d,Barbara Poole PhD,21,Female,rebeccamorris@nelson-shannon.com,114.207.7721,10,203.52,2035.2,3,UPI,Afternoon,301.75,1,Food,338,466,267,659,150,910,22-04-2023,09-04-2025,5,0,42,760,1,-0.243317424,2.100758528720018,1,2.6743758212877795,339.2,0,465,488,490,0,0,Low,Premium Loyal Customers,0.2599508955475175,Low
e9e32f3b-a160-4967-ab8d-f8d7628193ae,Jonathan Anderson,47,Non-Binary,madisonwheeler@harris.net,+1-047-898-5995x3757,12,146.98,1763.76,0,Debit Card,Morning,290.22,0,Furniture,916,687,410,568,923,807,12-02-2024,21-02-2024,3,1,455,464,1,-0.042937772,-1.054165531,1,3.793032258064516,440.94,1,718.5,710,704,0,0,Low,Premium Loyal Customers,0.7712350294524645,High
7fe78f6c-7472-4edf-9e47-f0f077abb025,Joshua Camacho,45,Male,belllori@diaz.com,494.061.3229,8,212.23,1697.84,3,Debit Card,Night,200.81,1,Furniture,502,513,144,501,305,161,07-03-2025,30-03-2025,3,1,52,75,1,0.07680443,0.8617202101087952,1,22.34,424.46,0,354.3333333333333,304,290,0,0,Low,Premium Loyal Customers,0.9249800047622628,High
86e79ebf-c8a8-4be9-b072-602bd10496e5,Erin Miller,70,Male,morganhardin@leonard.com,001-600-615-2316x901,10,145.06,1450.6,1,Credit Card,Evening,278.05,1,Furniture,457,543,227,790,504,491,07-08-2023,02-12-2023,0,0,536,653,1,-0.049512981,-1.514093491,1,2.2180428134556576,1450.6,1,502,456,473,0,0,Low,Premium Loyal Customers,0.5715318403764224,Medium
25323646-857d-4849-aba7-ad6fea62333a,Christopher Rodriguez,31,Female,monica91@fischer.com,404-427-0151x995,7,145.11,1015.77,1,Debit Card,Morning,111.36,0,Electronics,544,395,777,270,674,246,05-11-2024,20-01-2025,1,0,121,197,1,-0.575531003,0.2153292576169293,1,5.130151515151515,507.8850000000001,0,484.3333333333333,380,374,0,0,Low,Premium Loyal Customers,0.096431337,Low
fd54d0e2-1b67-4123-b339-8ee67b32699e,Bryan Brock,50,Female,kgriffith@yahoo.com,(175)456-9028,11,194.81,2142.91,3,Credit Card,Morning,201.69,0,Furniture,170,318,632,191,226,179,18-06-2023,25-10-2024,3,0,208,703,1,0.5802725328043876,0.5573550701859475,1,3.04390625,535.7275,1,286,151,156,0,0,Low,Premium Loyal Customers,0.40406726947153826,Medium
73a65793-dc19-475d-ac39-f84c3a9ea598,Christopher Harper,73,Non-Binary,paulamcdonald@hotmail.com,001-718-295-4169x5136,10,184.39,1843.9,1,PayPal,Night,331.26,0,Furniture,525,376,326,844,651,422,10-10-2024,15-10-2024,2,1,218,223,1,-0.293642831,-1.424849392,1,8.231696428571428,614.6333333333333,1,524,493,515,0,0,Low,Premium Loyal Customers,0.4245479134504293,Medium
d569fc2b-dd6d-4e2e-b205-477a110d9869,Mary Cortez,61,Female,richardhill@munoz.com,569.357.8298x670,5,189.89,949.45,3,Credit Card,2:00 AM,51.25,0,Health,698,300,948,608,421,374,29-04-2024,17-06-2024,1,1,338,387,1,-0.231710741,0.073449506,1,2.4470360824742268,474.725,1,558.1666666666666,392,406,0,0,Low,Premium Loyal Customers,0.8333494255425137,High
d2761052-9a44-40f7-8f47-95719724cc90,James Harper,59,Non-Binary,jennifer32@yahoo.com,666-220-1645x0422,16,151.55,2424.8,3,Debit Card,Afternoon,165.51,1,Furniture,673,711,118,628,936,522,03-11-2022,11-12-2024,4,1,161,930,1,0.4865913838505667,0.3276335231555001,1,2.604511278195489,484.96,0,598,563,574,0,0,Low,Premium Loyal Customers,0.4332632402159375,Medium
d1b0f8fb-72f7-443f-96dc-33c3c3f3d530,David Malone,42,Female,greenariel@miller-koch.com,+1-562-154-6105x08182,14,81.33,1138.62,3,Debit Card,Morning,241.59,0,Electronics,406,763,113,936,245,156,11-02-2023,09-01-2024,1,0,498,830,1,-0.340868105,1.0494368049390788,1,1.3701805054151623,569.31,1,436.5,295,304,0,0,Low,Premium Loyal Customers,0.4663778928568133,Medium
693f890b-4995-43e7-aab4-eae2653cf58e,Amanda Zimmerman,28,Female,aaronjensen@yahoo.com,378-541-3344x58664,6,107.44,644.64,3,PayPal,Night,47.18,0,Furniture,370,799,518,825,894,310,15-10-2022,13-02-2025,2,0,97,949,1,-1.216469307,1.7031650624820085,1,0.6785684210526316,214.88,0,619.3333333333334,497,500,0,0,Low,Premium Loyal Customers,0.5826652789983617,Medium
2ea9d0de-e4c4-4301-9495-c3beaf24ca49,Terry Morris,27,Female,katherine02@gmail.com,+1-595-016-3622x9276,7,158.21,1107.47,2,UPI,2:00 AM,375.7,0,Electronics,245,979,126,831,629,778,21-09-2024,25-10-2024,2,0,208,242,1,-1.009625856,1.2267278389117948,1,4.557489711934156,369.1566666666667,1,598,764,738,0,0,Low,Premium Loyal Customers,0.18288267671885555,Low
6a3895e3-721b-4fad-b751-3c56dcdb3425,Sarah Gaines,51,Male,nolansharon@johnson.org,(495)831-7966x89813,9,36.94,332.46,2,PayPal,Morning,127.82,1,Furniture,812,593,299,354,278,646,01-09-2024,19-01-2025,4,0,122,262,1,-1.546810346,0.151936646,1,1.2641064638783268,66.49199999999999,0,497,414,417,0,0,Low,Premium Loyal Customers,0.070761905,Low
0e4d90cd-ae82-44a4-ac33-2919c18c0a44,Derek Ponce,19,Non-Binary,murraydominique@yahoo.com,8611192213,10,196.98,1969.8,3,PayPal,Night,128,1,Electronics,777,410,167,562,187,316,17-02-2023,27-02-2023,1,0,814,824,1,-0.010128699,2.073496198102451,1,2.387636363636364,984.9,1,403.1666666666667,260,262,0,0,Low,Premium Loyal Customers,0.40059449517961127,Medium
faa275a5-c611-4bdf-b601-81de75c883da,Mr. Travis Bell,22,Non-Binary,maria87@hotmail.com,001-522-489-7297x463,12,154.26,1851.12,2,PayPal,Evening,327.6,0,Electronics,549,685,562,207,221,116,04-06-2023,16-05-2025,2,0,5,717,1,-0.159811855,1.3460549885425146,1,2.578161559888579,617.04,0,390,165,169,0,0,Low,Premium Loyal Customers,0.085296005,Low
66663be0-8225-4d97-ac71-75bb0b92ecee,Tanya Colon,72,Female,larrymendoza@hotmail.com,6435376344,10,166.51,1665.1,2,UPI,Evening,199.57,1,Electronics,278,993,517,655,882,177,14-12-2024,21-04-2025,2,0,30,158,1,-0.704924849,-0.643265622,1,10.472327044025157,555.0333333333333,0,583.6666666666666,461,464,0,0,Low,Premium Loyal Customers,0.080555485,Low
4a4f534f-7258-4787-9cfe-1437c3951006,Leslie Anderson,39,Non-Binary,stephanieelliott@yahoo.com,696.203.1713x6843,17,121.67,2068.39,2,PayPal,Night,110.39,1,Electronics,618,368,475,933,103,237,23-08-2023,29-12-2023,1,1,509,637,1,0.066085077,0.6671395130479981,1,3.241990595611285,1034.195,1,455.6666666666667,301,289,0,0,Low,Premium Loyal Customers,0.875538518,High
2f264726-a6f1-4a64-8ed7-ed8fd8917977,Nicole Miranda,22,Female,bryanparsons@taylor-frank.info,581.490.6386x70222,12,92.9,1114.8,1,Debit Card,2:00 AM,202.31,0,Food,585,615,251,582,358,423,23-06-2023,21-06-2024,1,0,334,698,1,-0.431394318,0.6281215421330745,1,1.5948497854077253,557.4000000000001,1,469,424,411,0,0,Low,Premium Loyal Customers,0.3774954592217356,Medium
7c99a7dc-effc-4f64-9fdd-a36edad29f7b,Eric Hall,48,Non-Binary,lisa08@hotmail.com,224-072-7450,8,161.17,1289.36,3,Debit Card,Night,170.39,1,Food,240,766,361,884,519,843,17-12-2022,14-05-2025,3,0,7,886,1,-0.339539379,0.7496900394846918,1,1.4536189402480268,322.34,0,602.1666666666666,708,690,0,0,Low,Premium Loyal Customers,0.1508546041876006,Low
d94e0139-5eb5-4ee6-86e8-ef2be859f860,Linda Martin,45,Female,lambertkimberly@steele.com,160-431-5730,8,126.72,1013.76,3,Debit Card,Evening,56.95,0,Furniture,827,680,183,714,650,112,09-09-2022,28-08-2024,2,0,266,985,1,-0.607285217,0.8840965946820455,1,1.0281541582150102,337.92,1,527.6666666666666,356,396,0,0,Low,Premium Loyal Customers,0.20890136639369444,Low
777887d9-bd12-4b6b-9fae-b47e7a9039e3,Todd Roberts,50,Non-Binary,jonesfrederick@miller.biz,470-390-2662x7717,9,156.53,1408.77,2,UPI,Night,63.32,0,Electronics,993,938,216,283,973,215,13-03-2024,04-03-2025,1,0,78,434,1,-0.848200845,0.2745842469131555,1,3.238551724137931,704.385,0,603,406,403,0,0,Low,Premium Loyal Customers,0.1153188034725607,Low
a1f48898-d74a-46d0-8db0-aac1d056de24,Sophia Turner,24,Non-Binary,vpearson@wright-garza.com,(979)435-1497x291,6,146.14,876.84,3,UPI,2:00 AM,148.71,1,Food,495,810,650,756,656,494,14-08-2024,19-05-2025,1,0,2,280,1,-1.193246808,1.973154534229445,1,3.120427046263345,438.42,0,643.5,532,535,0,0,Low,Premium Loyal Customers,0.066410333,Low
cad96998-0d2c-4437-a739-4f7f3d955425,Stephanie Cohen,55,Female,tracyjohnson@gmail.com,001-226-787-3738x51271,14,120.17,1682.38,1,Credit Card,Afternoon,367.84,1,Health,338,232,885,265,473,472,08-07-2022,07-10-2022,2,1,957,1048,1,0.2244674935776973,-0.862327763,1,1.6037940896091516,560.7933333333334,1,444.1666666666667,269,293,0,0,Low,Premium Loyal Customers,0.8242921454074396,High
e4ad23b0-39f9-4119-8b36-88f309afb04f,Elijah Brown,65,Non-Binary,vdaniels@hotmail.com,+1-676-803-8233x95287,5,304.63,1523.15,1,UPI,Evening,82.84,1,Food,780,563,926,936,474,191,03-11-2022,06-04-2023,3,1,776,930,1,-0.27210198,-1.029227304,1,1.6360365198711064,380.7875,1,645,330,336,0,0,Low,Premium Loyal Customers,0.8383508366235819,High
ef0c320c-2783-47aa-b275-fe3137cdb732,Benjamin Wilson,44,Male,melissa41@diaz-johnson.com,+1-994-507-1926x204,7,208.44,1459.08,1,PayPal,Afternoon,167.01,0,Electronics,664,323,253,659,450,246,01-10-2022,13-02-2024,2,0,463,963,1,-0.397215089,-0.231734956,1,1.5135684647302905,486.36,1,432.5,434,415,0,0,Low,Premium Loyal Customers,0.4496916037823088,Medium
be284cce-9e7a-4d73-b33e-9743cc2f8ad6,Mark Carr,21,Female,barbara17@gmail.com,-8680,10,232.86,2328.6,3,UPI,2:00 AM,288.45,0,Furniture,969,541,302,510,120,650,12-06-2023,28-10-2024,2,0,205,709,1,0.002164211,2.092847602585894,1,3.2797183098591547,776.2000000000002,1,515.3333333333334,480,478,0,0,Low,Premium Loyal Customers,0.25768275270068575,Low
